href,url,property
https://coppermind.net/wiki/Ironstand,https://coppermind.net/wiki/Matieu,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Matieu,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Matieu,Universe
https://coppermind.net/wiki/Dashe,https://coppermind.net/wiki/Matisse,Parents
https://coppermind.net/wiki/Aeo,https://coppermind.net/wiki/Matisse,Bonded With
https://coppermind.net/wiki/Elantris_(city),https://coppermind.net/wiki/Matisse,Residence
https://coppermind.net/wiki/Aonic,https://coppermind.net/wiki/Matisse,Ethnicity
https://coppermind.net/wiki/Arelene,https://coppermind.net/wiki/Matisse,Nationality
https://coppermind.net/wiki/Sel,https://coppermind.net/wiki/Matisse,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Matisse,Universe
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Maurin,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Maurin,Universe
https://coppermind.net/wiki/Steris_Harms,https://coppermind.net/wiki/Maxillium_Ladrian,Parents
https://coppermind.net/wiki/Waxillium_Ladrian,https://coppermind.net/wiki/Maxillium_Ladrian,Parents
https://coppermind.net/wiki/Tindwyl_Ladrian,https://coppermind.net/wiki/Maxillium_Ladrian,Siblings
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Maxillium_Ladrian,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Maxillium_Ladrian,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Maxillium_Ladrian,Universe
https://coppermind.net/wiki/Azish,https://coppermind.net/wiki/Maxin,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Maxin,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Maxin,Universe
https://coppermind.net/wiki/Aladar,https://coppermind.net/wiki/May_Aladar,Parents
https://coppermind.net/wiki/Sadees,https://coppermind.net/wiki/May_Aladar,Ancestors
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/May_Aladar,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/May_Aladar,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/May_Aladar,Universe
https://coppermind.net/wiki/Cultivationspren,https://coppermind.net/wiki/Mayalaran,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mayalaran,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mayalaran,Universe
https://coppermind.net/wiki/Dul,https://coppermind.net/wiki/Mazish,Spouse
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Mazish,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mazish,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mazish,Universe
https://coppermind.net/wiki/Kae,https://coppermind.net/wiki/Meala,Residence
https://coppermind.net/wiki/Arelene,https://coppermind.net/wiki/Meala,Nationality
https://coppermind.net/wiki/Sel,https://coppermind.net/wiki/Meala,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Meala,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mederia,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mederia,Universe
https://coppermind.net/wiki/Aonic,https://coppermind.net/wiki/Mehen,Ethnicity
https://coppermind.net/wiki/Sel,https://coppermind.net/wiki/Mehen,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mehen,Universe
https://coppermind.net/wiki/Yonatan,https://coppermind.net/wiki/Meirav,Spouse
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Meirav,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Meirav,Universe
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Mel,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mel,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mel,Universe
https://coppermind.net/wiki/Knights_Radiant,https://coppermind.net/wiki/Mela,Groups
https://coppermind.net/wiki/Order_of_Windrunners,https://coppermind.net/wiki/Mela,Groups
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mela,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mela,Universe
https://coppermind.net/wiki/TenSoon,https://coppermind.net/wiki/MeLaan,Parents
https://coppermind.net/wiki/Kandra,https://coppermind.net/wiki/MeLaan,Species
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/MeLaan,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/MeLaan,Universe
https://coppermind.net/wiki/Vorinism,https://coppermind.net/wiki/Melali,Religion
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Melali,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Melali,Universe
https://coppermind.net/wiki/Noble,https://coppermind.net/wiki/Melend_Liese,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Melend_Liese,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Melend_Liese,Universe
https://coppermind.net/wiki/General_Khal,https://coppermind.net/wiki/Meleran_Khal,Parents
https://coppermind.net/wiki/Teshav,https://coppermind.net/wiki/Meleran_Khal,Parents
https://coppermind.net/wiki/Halam,https://coppermind.net/wiki/Meleran_Khal,Siblings
https://coppermind.net/wiki/Aratin,https://coppermind.net/wiki/Meleran_Khal,Siblings
https://coppermind.net/wiki/Idani,https://coppermind.net/wiki/Meleran_Khal,Relatives
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Meleran_Khal,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Meleran_Khal,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Meleran_Khal,Universe
https://coppermind.net/wiki/Sibling,https://coppermind.net/wiki/Melishi,Bonded With
https://coppermind.net/wiki/Knights_Radiant,https://coppermind.net/wiki/Melishi,Groups
https://coppermind.net/wiki/Order_of_Bondsmiths,https://coppermind.net/wiki/Melishi,Groups
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Melishi,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Melishi,Universe
https://coppermind.net/wiki/Ais,https://coppermind.net/wiki/Mellis,Spouse
https://coppermind.net/wiki/Melloni,https://coppermind.net/wiki/Mellis,Children
https://coppermind.net/wiki/Kezare,https://coppermind.net/wiki/Mellis,Residence
https://coppermind.net/wiki/Daysider,https://coppermind.net/wiki/Mellis,Ethnicity
https://coppermind.net/wiki/Lossandin,https://coppermind.net/wiki/Mellis,Nationality
https://coppermind.net/wiki/Taldain,https://coppermind.net/wiki/Mellis,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mellis,Universe
https://coppermind.net/wiki/Ais,https://coppermind.net/wiki/Melloni,Parents
https://coppermind.net/wiki/Mellis,https://coppermind.net/wiki/Melloni,Parents
https://coppermind.net/wiki/Kezare,https://coppermind.net/wiki/Melloni,Residence
https://coppermind.net/wiki/Kerztian,https://coppermind.net/wiki/Melloni,Ethnicity
https://coppermind.net/wiki/Lossand,https://coppermind.net/wiki/Melloni,Ethnicity
https://coppermind.net/wiki/Lossandin,https://coppermind.net/wiki/Melloni,Nationality
https://coppermind.net/wiki/Taldain,https://coppermind.net/wiki/Melloni,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Melloni,Universe
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Melu,Species
https://coppermind.net/wiki/Listener,https://coppermind.net/wiki/Melu,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Melu,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Melu,Universe
https://coppermind.net/wiki/Vedenar,https://coppermind.net/wiki/Mem,Residence
https://coppermind.net/wiki/Veden,https://coppermind.net/wiki/Mem,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mem,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mem,Universe
https://coppermind.net/wiki/Skaa,https://coppermind.net/wiki/Mennis,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mennis,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mennis,Universe
https://coppermind.net/wiki/T%27Telir,https://coppermind.net/wiki/Mercystar,Residence
https://coppermind.net/wiki/Hallandren,https://coppermind.net/wiki/Mercystar,Nationality
https://coppermind.net/wiki/Nalthis,https://coppermind.net/wiki/Mercystar,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mercystar,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Mereline,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mereline,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mereline,Universe
https://coppermind.net/wiki/Sheler,https://coppermind.net/wiki/Meridas_Amaram,Relatives
https://coppermind.net/wiki/Yelig-nar,https://coppermind.net/wiki/Meridas_Amaram,Bonded With
https://coppermind.net/wiki/Sons_of_Honor,https://coppermind.net/wiki/Meridas_Amaram,Groups
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Meridas_Amaram,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Meridas_Amaram,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Meridas_Amaram,Universe
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Merit,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Merit,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Merit,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mesh,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mesh,Universe
https://coppermind.net/wiki/Joshin_Yomen,https://coppermind.net/wiki/Mi%27chelle_Yomen,Spouse
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Mi%27chelle_Yomen,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mi%27chelle_Yomen,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mi%27chelle_Yomen,Universe
https://coppermind.net/wiki/Harl,https://coppermind.net/wiki/Miasal,Parents
https://coppermind.net/wiki/Hearthstone,https://coppermind.net/wiki/Miasal,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Miasal,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Miasal,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Miasal,Universe
https://coppermind.net/wiki/Skaa,https://coppermind.net/wiki/Midge,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Midge,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Midge,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Migs,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Migs,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Migs,Universe
https://coppermind.net/wiki/Yeddaw,https://coppermind.net/wiki/Mik,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mik,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mik,Universe
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mikaff,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mikaff,Universe
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Mikaim,Species
https://coppermind.net/wiki/Listener,https://coppermind.net/wiki/Mikaim,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mikaim,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mikaim,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Miklin,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Miklin,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Miklin,Universe
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Mil,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Mil,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mil,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mil,Universe
https://coppermind.net/wiki/Noble,https://coppermind.net/wiki/Milen_Davenpleu,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Milen_Davenpleu,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Milen_Davenpleu,Universe
https://coppermind.net/wiki/Trellism,https://coppermind.net/wiki/Miles_Dagouter,Religion
https://coppermind.net/wiki/Vanishers,https://coppermind.net/wiki/Miles_Dagouter,Groups
https://coppermind.net/wiki/Set,https://coppermind.net/wiki/Miles_Dagouter,Groups
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Miles_Dagouter,Residence
https://coppermind.net/wiki/Terris,https://coppermind.net/wiki/Miles_Dagouter,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Miles_Dagouter,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Miles_Dagouter,Universe
https://coppermind.net/wiki/Camon%27s_crew,https://coppermind.net/wiki/Milev,Groups
https://coppermind.net/wiki/Luthadel,https://coppermind.net/wiki/Milev,Residence
https://coppermind.net/wiki/Skaa,https://coppermind.net/wiki/Milev,Ethnicity
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Milev,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Milev,Universe
https://coppermind.net/wiki/Hearthstone,https://coppermind.net/wiki/Miliv,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Miliv,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Miliv,Universe
https://coppermind.net/wiki/Veden,https://coppermind.net/wiki/Mill,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mill,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mill,Universe
https://coppermind.net/wiki/Hearthstone,https://coppermind.net/wiki/Milp,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Milp,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Milp,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Milp,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Minara,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Minara,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Ministara,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Ministara,Universe
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Mintez,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mintez,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mintez,Universe
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mirabell,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mirabell,Universe
https://coppermind.net/wiki/Vathi,https://coppermind.net/wiki/Mirris,Bonded With
https://coppermind.net/wiki/First_of_the_Sun,https://coppermind.net/wiki/Mirris,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mirris,Universe
https://coppermind.net/wiki/T%27Telir,https://coppermind.net/wiki/Mirthgiver,Residence
https://coppermind.net/wiki/Hallandren,https://coppermind.net/wiki/Mirthgiver,Nationality
https://coppermind.net/wiki/Nalthis,https://coppermind.net/wiki/Mirthgiver,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mirthgiver,Universe
https://coppermind.net/wiki/Nanrovah,https://coppermind.net/wiki/Misel,Parents
https://coppermind.net/wiki/T%27Telir,https://coppermind.net/wiki/Misel,Residence
https://coppermind.net/wiki/Hallandren,https://coppermind.net/wiki/Misel,Nationality
https://coppermind.net/wiki/Nalthis,https://coppermind.net/wiki/Misel,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Misel,Universe
https://coppermind.net/wiki/Bethab,https://coppermind.net/wiki/Mishinah_Bethab,Spouse
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Mishinah_Bethab,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Mishinah_Bethab,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mishinah_Bethab,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mishinah_Bethab,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Misra,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Misra,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Misra,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Miss_Grimes,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Miss_Grimes,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Miss_Grimes,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Halex,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Halex,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Halex,Universe
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Mizthla,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mizthla,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mizthla,Universe
https://coppermind.net/wiki/Ana,https://coppermind.net/wiki/Moash,Ancestors
https://coppermind.net/wiki/Da,https://coppermind.net/wiki/Moash,Ancestors
https://coppermind.net/wiki/Bridge_Four,https://coppermind.net/wiki/Moash,Groups
https://coppermind.net/wiki/Diagram_(group),https://coppermind.net/wiki/Moash,Groups
https://coppermind.net/wiki/Voidbringers,https://coppermind.net/wiki/Moash,Groups
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Moash,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Moash,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Moash,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Modicarm,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Modicarm,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Modicarm,Universe
https://coppermind.net/wiki/Unmade,https://coppermind.net/wiki/Moelach,Groups
https://coppermind.net/wiki/Spren,https://coppermind.net/wiki/Moelach,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Moelach,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Moelach,Universe
https://coppermind.net/wiki/Wzmal,https://coppermind.net/wiki/Molinar,Parents
https://coppermind.net/wiki/Kmakra,https://coppermind.net/wiki/Molinar,Siblings
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Molinar,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Molinar,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Moratel,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Moratel,Universe
https://coppermind.net/wiki/Hearthstone,https://coppermind.net/wiki/Mord,Birthplace
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Mord,Ethnicity
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Mord,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mord,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mord,Universe
https://coppermind.net/wiki/Vathah,https://coppermind.net/wiki/Mosaic,Bonded With
https://coppermind.net/wiki/Cryptic,https://coppermind.net/wiki/Mosaic,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mosaic,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mosaic,Universe
https://coppermind.net/wiki/Ishnah,https://coppermind.net/wiki/Motif,Bonded With
https://coppermind.net/wiki/Cryptic,https://coppermind.net/wiki/Motif,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Motif,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Motif,Universe
https://coppermind.net/wiki/Aviar,https://coppermind.net/wiki/Mraize,Bonded With
https://coppermind.net/wiki/Ghostbloods,https://coppermind.net/wiki/Mraize,Groups
https://coppermind.net/wiki/Thaylen,https://coppermind.net/wiki/Mraize,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mraize,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mraize,Universe
https://coppermind.net/wiki/Diagram_(group),https://coppermind.net/wiki/Mrall,Groups
https://coppermind.net/wiki/Urithiru,https://coppermind.net/wiki/Mrall,Residence
https://coppermind.net/wiki/Thaylen,https://coppermind.net/wiki/Mrall,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mrall,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mrall,Universe
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mrs._Hutchen,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mrs._Hutchen,Universe
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Mrun,Species
https://coppermind.net/wiki/Listener,https://coppermind.net/wiki/Mrun,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mrun,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mrun,Universe
https://coppermind.net/wiki/Ardent,https://coppermind.net/wiki/Mungam,Profession
https://coppermind.net/wiki/Kharbranth,https://coppermind.net/wiki/Mungam,Residence
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mungam,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mungam,Universe
https://coppermind.net/wiki/Azish,https://coppermind.net/wiki/Mura,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Mura,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mura,Universe
https://coppermind.net/wiki/Revolar,https://coppermind.net/wiki/Muri,Residence
https://coppermind.net/wiki/Kholinar,https://coppermind.net/wiki/Muri,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Muri,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Muri,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Muri,Universe
https://coppermind.net/wiki/Bridge_Four,https://coppermind.net/wiki/Murk,Groups
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Murk,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Murk,Universe
https://coppermind.net/wiki/Elendel,https://coppermind.net/wiki/Murnbru,Residence
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Murnbru,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Murnbru,Universe
https://coppermind.net/wiki/Scadrial,https://coppermind.net/wiki/Mustaches,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Mustaches,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Myalmr,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Myalmr,Universe
https://coppermind.net/wiki/Lonzare,https://coppermind.net/wiki/N%27Teese,Residence
https://coppermind.net/wiki/Darksider,https://coppermind.net/wiki/N%27Teese,Ethnicity
https://coppermind.net/wiki/Lossandin,https://coppermind.net/wiki/N%27Teese,Nationality
https://coppermind.net/wiki/Taldain,https://coppermind.net/wiki/N%27Teese,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/N%27Teese,Universe
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Nacomb_Gaval,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nacomb_Gaval,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nacomb_Gaval,Universe
https://coppermind.net/wiki/Uvara,https://coppermind.net/wiki/Nafti,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nafti,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nafti,Universe
https://coppermind.net/wiki/Hearthstone,https://coppermind.net/wiki/Naget,Birthplace
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Naget,Ethnicity
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Naget,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Naget,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Naget,Universe
https://coppermind.net/wiki/Vey,https://coppermind.net/wiki/NaiMeer,Relatives
https://coppermind.net/wiki/Helm,https://coppermind.net/wiki/NaiMeer,Groups
https://coppermind.net/wiki/Kezare,https://coppermind.net/wiki/NaiMeer,Residence
https://coppermind.net/wiki/Kerztian,https://coppermind.net/wiki/NaiMeer,Ethnicity
https://coppermind.net/wiki/Lossandin,https://coppermind.net/wiki/NaiMeer,Nationality
https://coppermind.net/wiki/Taldain,https://coppermind.net/wiki/NaiMeer,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/NaiMeer,Universe
https://coppermind.net/wiki/Warcamp,https://coppermind.net/wiki/Nakal,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Nakal,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nakal,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nakal,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Naladan,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Naladan,Universe
https://coppermind.net/wiki/Veden,https://coppermind.net/wiki/Nalanar,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nalanar,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nalanar,Universe
https://coppermind.net/wiki/Knights_Radiant,https://coppermind.net/wiki/Nale,Groups
https://coppermind.net/wiki/Order_of_Skybreakers,https://coppermind.net/wiki/Nale,Groups
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nale,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nale,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nalem,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nalem,Universe
https://coppermind.net/wiki/Warcamp,https://coppermind.net/wiki/Nall,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Nall,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nall,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nall,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nalma,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nalma,Universe
https://coppermind.net/wiki/Singer,https://coppermind.net/wiki/Nam,Species
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nam,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nam,Universe
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Namar,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Namar,Universe
https://coppermind.net/wiki/Rockfall,https://coppermind.net/wiki/Nananav,Profession
https://coppermind.net/wiki/Kholinar,https://coppermind.net/wiki/Nananav,Residence
https://coppermind.net/wiki/Alethi,https://coppermind.net/wiki/Nananav,Nationality
https://coppermind.net/wiki/Roshar,https://coppermind.net/wiki/Nananav,World
https://coppermind.net/wiki/Cosmere,https://coppermind.net/wiki/Nananav,Universe
